Timestamp,Device ID,Device Type,Power Consumption (W),Room Location,Temperature (°C),Humidity (%),Usage Duration (minutes),Energy Cost ($),On/Off Status
2024-03-28 06:17:00,D-9722,Microwave,835.31,Bathroom,17.82,32.24,152,253.93,On
2024-02-05 14:29:00,D-8667,Air Conditioner,1795.21,Living Room,28.68,49.61,131,470.35,On
2024-10-26 12:20:00,D-6809,Laptop Charger,88.28,Office,21.88,62.79,130,22.95,On
2024-03-30 19:25:00,D-7940,Microwave,1346.51,Garage,26.81,32.86,134,360.86,On
2024-09-29 06:43:00,D-4695,TV,58.74,Living Room,28.11,71.2,167,19.62,Off
2024-01-29 08:14:00,D-5419,Ceiling Fan,91.49,Garage,16.33,35.01,54,9.88,Off
2024-09-30 09:22:00,D-3809,Laptop Charger,57.48,Bathroom,15.52,44.59,28,3.22,On
2024-10-28 16:02:00,D-6912,TV,51.2,Office,24.19,37.0,140,14.34,Off
2024-06-05 01:17:00,D-1207,Ceiling Fan,83.85,Garage,26.5,72.03,142,23.81,Off
2024-09-08 13:42:00,D-5154,Smart Bulb,14.24,Office,29.98,39.07,30,0.85,Off
2024-05-31 17:26:00,D-1748,Refrigerator,133.68,Bathroom,28.97,41.33,108,28.87,Off
2024-09-05 23:00:00,D-2048,Air Conditioner,1458.28,Bathroom,29.82,58.47,91,265.41,Off
2024-04-25 07:43:00,D-4994,Ceiling Fan,73.48,Bathroom,28.62,46.26,126,18.52,On
2024-09-18 01:53:00,D-4253,Smart Bulb,13.99,Bathroom,26.67,30.37,36,1.01,On
2024-12-13 10:09:00,D-4283,Smart Bulb,14.01,Office,21.77,50.11,146,4.09,On
2024-08-08 02:18:00,D-7910,Washing Machine,565.74,Garage,28.92,42.48,88,99.57,On
2024-08-16 01:00:00,D-6238,Smart Bulb,8.46,Living Room,24.82,44.52,87,1.47,On
2024-02-24 07:10:00,D-4250,Ceiling Fan,105.35,Living Room,26.87,68.06,94,19.81,Off
2024-07-10 13:19:00,D-9062,TV,98.11,Bedroom,15.43,71.16,156,30.61,Off
2024-12-19 19:36:00,D-7440,Ceiling Fan,106.28,Garage,22.64,72.46,138,29.33,On
2024-05-13 10:03:00,D-2084,Washing Machine,251.64,Garage,25.79,51.97,79,39.76,On
2024-04-30 07:21:00,D-7666,Refrigerator,205.14,Kitchen,18.69,77.3,132,54.16,Off
2024-12-27 10:46:00,D-9411,Ceiling Fan,70.25,Bathroom,23.91,65.77,69,9.69,On
2024-02-16 12:33:00,D-7302,Refrigerator,196.03,Living Room,21.19,53.2,17,6.67,On
2024-06-19 11:02:00,D-3893,Microwave,1308.56,Kitchen,21.76,79.62,96,251.24,On
2024-06-05 08:11:00,D-7726,Microwave,837.41,Garage,19.44,70.11,44,73.69,On
2024-08-11 06:40:00,D-3603,Heater,1392.71,Bathroom,16.14,66.17,113,314.75,On
2024-04-25 12:57:00,D-2633,TV,109.6,Bedroom,23.23,61.7,169,37.04,Off
2024-07-09 02:44:00,D-1128,Air Conditioner,1501.26,Office,25.9,32.74,176,528.44,Off
2024-10-15 08:11:00,D-9318,Heater,1654.86,Kitchen,28.08,37.93,154,509.7,On
2024-06-03 05:41:00,D-5012,Smart Plug,3.87,Office,21.07,79.12,158,1.22,Off
2024-08-31 15:59:00,D-2306,Laptop Charger,67.69,Office,25.25,49.06,158,21.39,On
2024-06-20 02:04:00,D-3776,Microwave,865.52,Kitchen,28.35,44.51,110,190.41,On
2024-02-11 15:19:00,D-9189,Air Conditioner,1128.14,Office,19.19,47.94,48,108.3,Off
2024-10-01 06:28:00,D-7081,Refrigerator,183.03,Living Room,24.69,51.06,18,6.59,On
2024-01-03 18:20:00,D-1426,TV,88.61,Kitchen,15.27,32.91,29,5.14,On
2024-12-19 19:50:00,D-4613,Laptop Charger,33.0,Living Room,18.82,37.98,144,9.5,On
2024-05-25 04:20:00,D-7560,Laptop Charger,36.55,Garage,17.01,76.53,148,10.82,On
2024-03-20 08:08:00,D-5331,Smart Bulb,12.92,Kitchen,16.3,44.3,85,2.2,On
2024-07-08 04:31:00,D-6513,TV,106.37,Bathroom,21.06,62.44,177,37.65,On
2024-05-02 13:11:00,D-5896,Microwave,1416.51,Bedroom,26.86,69.9,61,172.81,On
2024-07-19 12:15:00,D-7285,Laptop Charger,87.97,Kitchen,17.96,56.17,131,23.05,Off
2024-03-08 02:50:00,D-2574,Air Conditioner,1132.73,Office,28.69,56.84,174,394.19,On
2024-04-14 14:46:00,D-3860,Smart Bulb,13.62,Office,24.88,51.86,61,1.66,Off
2024-05-24 12:17:00,D-5761,Smart Plug,6.31,Garage,21.39,74.97,157,1.98,On
2024-03-02 04:05:00,D-6974,TV,73.49,Bathroom,18.15,59.78,11,1.62,On
2024-09-27 07:52:00,D-2322,Ceiling Fan,78.1,Kitchen,21.76,41.09,88,13.75,Off
2024-08-19 13:24:00,D-5494,Ceiling Fan,53.0,Garage,21.77,43.98,15,1.59,On
2024-08-25 17:04:00,D-4416,Smart Bulb,7.83,Kitchen,29.37,53.65,72,1.13,Off
2024-07-21 04:15:00,D-8554,Smart Plug,3.06,Bedroom,21.89,78.83,19,0.12,Off
2024-04-25 10:03:00,D-3369,Heater,1885.34,Bedroom,16.14,47.25,162,610.85,Off
2024-02-23 18:01:00,D-5596,Washing Machine,714.18,Bathroom,18.52,42.47,37,52.85,On
2024-05-11 13:52:00,D-7959,Smart Plug,4.93,Kitchen,15.07,35.49,116,1.14,Off
2024-05-09 14:58:00,D-8506,Microwave,956.71,Office,15.32,61.53,91,174.12,On
2024-02-08 04:34:00,D-4413,Smart Bulb,6.5,Living Room,27.36,76.0,72,0.94,On
2024-08-12 09:04:00,D-4218,Refrigerator,169.58,Kitchen,17.75,68.44,82,27.81,On
2024-07-02 15:24:00,D-9970,Microwave,1047.24,Bathroom,22.26,42.73,47,98.44,On
2024-11-08 00:12:00,D-3325,Refrigerator,248.21,Living Room,29.0,58.68,87,43.19,Off
2024-11-24 00:17:00,D-4283,Heater,2254.91,Living Room,29.75,60.01,94,423.92,On
2024-04-03 16:22:00,D-7956,Smart Bulb,11.93,Office,16.3,39.43,36,0.86,On
2024-04-18 22:55:00,D-6450,Air Conditioner,2044.33,Kitchen,19.57,49.46,84,343.45,Off
2024-04-15 12:17:00,D-5761,TV,114.86,Garage,23.25,34.71,165,37.9,On
2024-11-18 19:07:00,D-1670,Refrigerator,173.15,Bedroom,16.74,56.8,27,9.35,On
2024-03-13 15:33:00,D-4679,Microwave,1052.29,Kitchen,20.84,38.65,52,109.44,On
2024-04-11 20:33:00,D-2154,Washing Machine,278.88,Office,22.4,45.73,123,68.6,Off
2024-07-30 13:10:00,D-3982,Smart Bulb,9.58,Kitchen,20.27,30.33,171,3.28,Off
2024-08-23 07:22:00,D-2829,Washing Machine,537.29,Living Room,20.93,52.86,19,20.42,On
2024-11-11 08:44:00,D-3631,Ceiling Fan,80.59,Kitchen,25.78,36.74,175,28.21,On
2024-12-11 06:00:00,D-4018,Smart Bulb,12.75,Office,19.3,53.87,35,0.89,On
2024-05-10 18:24:00,D-9164,Refrigerator,166.88,Bedroom,23.92,78.18,166,55.4,On
2024-10-09 18:55:00,D-6032,Ceiling Fan,68.46,Bathroom,18.6,64.56,96,13.14,Off
2024-03-19 21:13:00,D-3334,Microwave,1481.08,Office,25.54,58.9,80,236.97,On
2024-03-08 08:20:00,D-3261,Washing Machine,300.39,Garage,27.24,57.26,26,15.62,On
2024-03-25 16:22:00,D-9537,Washing Machine,706.09,Living Room,22.02,52.99,110,155.34,On
2024-10-04 12:21:00,D-8858,Heater,1893.01,Bathroom,22.61,53.4,133,503.54,On
2024-05-18 16:13:00,D-9401,Microwave,1282.17,Living Room,27.74,70.82,8,20.51,On
2024-03-27 01:15:00,D-5576,Heater,2099.34,Kitchen,20.9,61.06,81,340.09,On
2024-12-28 16:20:00,D-4299,Ceiling Fan,57.21,Living Room,22.8,65.65,56,6.41,On
2024-02-25 23:01:00,D-7281,TV,73.93,Garage,22.33,47.07,144,21.29,On
2024-06-02 03:25:00,D-9568,Air Conditioner,1285.01,Bedroom,21.18,62.16,5,12.85,Off
2024-07-26 14:45:00,D-3634,Smart Plug,4.52,Office,18.66,70.92,68,0.61,Off
2024-03-29 14:27:00,D-4723,Heater,1864.08,Kitchen,28.57,64.38,9,33.55,On
2024-08-26 20:42:00,D-2993,Refrigerator,227.07,Bedroom,23.4,67.24,66,29.97,On
2024-03-08 01:54:00,D-3490,Heater,1352.2,Living Room,27.36,67.91,88,237.99,On
2024-07-12 08:29:00,D-6787,Microwave,1664.91,Office,29.58,36.46,177,589.38,On
2024-10-19 18:19:00,D-5653,Refrigerator,184.74,Kitchen,20.72,62.06,140,51.73,On
2024-06-15 15:44:00,D-5364,Laptop Charger,44.18,Office,21.14,47.5,51,4.51,On
2024-12-13 02:10:00,D-5065,Smart Plug,3.52,Garage,26.88,49.44,70,0.49,Off
2024-02-02 03:52:00,D-6552,Heater,2576.6,Living Room,23.41,78.68,109,561.7,On
2024-02-05 20:18:00,D-8081,Microwave,671.21,Living Room,19.18,42.21,31,41.62,On
2024-04-13 12:32:00,D-5280,Smart Bulb,14.06,Office,23.17,46.1,5,0.14,On
2024-08-10 16:13:00,D-8445,Ceiling Fan,70.45,Bedroom,19.87,33.01,32,4.51,Off
2024-09-17 14:45:00,D-7223,Air Conditioner,1484.8,Living Room,23.16,44.14,83,246.48,On
2024-06-05 22:09:00,D-5463,Washing Machine,325.48,Garage,24.28,67.25,106,69.0,Off
2024-12-06 15:49:00,D-1129,Ceiling Fan,111.55,Office,27.76,77.37,163,36.37,On
2024-10-22 18:49:00,D-1432,TV,79.72,Bedroom,27.96,64.09,25,3.99,Off
2024-11-22 01:50:00,D-1134,TV,50.94,Garage,21.51,42.15,61,6.21,On
2024-06-03 00:38:00,D-8678,Washing Machine,415.82,Kitchen,17.54,79.1,23,19.13,On
2024-10-06 21:19:00,D-7481,TV,95.8,Bathroom,25.23,72.01,57,10.92,On
2024-07-05 00:46:00,D-2603,Refrigerator,236.16,Bedroom,21.86,35.16,25,11.81,On
2024-10-26 02:46:00,D-8671,Heater,1228.55,Bedroom,27.6,35.83,152,373.48,On
2024-03-06 23:32:00,D-8372,Smart Plug,2.77,Bedroom,19.9,48.46,160,0.89,On
2024-09-08 04:21:00,D-1004,Ceiling Fan,43.06,Kitchen,25.75,47.75,21,1.81,Off
2024-08-29 18:09:00,D-4290,Heater,1863.8,Kitchen,22.79,30.2,133,495.77,On
2024-09-17 04:19:00,D-6074,Laptop Charger,34.3,Garage,18.12,40.87,153,10.5,On
2024-02-08 22:41:00,D-8132,Air Conditioner,964.11,Kitchen,26.36,46.17,136,262.24,Off
2024-06-16 10:37:00,D-3893,Laptop Charger,79.46,Garage,24.22,77.28,79,12.55,On
2024-10-17 09:50:00,D-1114,Smart Plug,6.24,Living Room,20.0,46.84,78,0.97,On
2024-02-19 07:19:00,D-9846,Heater,1257.61,Kitchen,24.35,60.21,119,299.31,On
2024-10-02 10:21:00,D-4993,Laptop Charger,45.83,Bedroom,24.65,53.36,116,10.63,On
2024-05-14 17:38:00,D-8418,Washing Machine,289.7,Office,28.11,75.95,1,0.58,Off
2024-12-28 21:17:00,D-2934,Heater,1607.41,Bathroom,19.88,78.19,31,99.66,On
2024-09-15 20:34:00,D-4862,Laptop Charger,78.67,Office,26.82,78.56,146,22.97,On
2024-08-17 03:42:00,D-7285,Microwave,1029.14,Garage,28.8,56.8,82,168.78,On
2024-11-21 07:06:00,D-7690,Heater,1321.38,Bedroom,18.43,62.05,24,63.43,Off
2024-12-14 16:21:00,D-3497,Smart Plug,3.86,Garage,27.14,75.7,127,0.98,On
2024-10-14 10:05:00,D-5029,TV,106.45,Office,15.71,67.03,112,23.84,Off
2024-09-28 16:54:00,D-8085,Ceiling Fan,98.38,Garage,27.4,37.69,127,24.99,On
2024-12-25 05:28:00,D-9229,Washing Machine,296.37,Kitchen,27.82,76.42,38,22.52,On
2024-04-04 12:34:00,D-6443,Heater,2634.54,Kitchen,25.6,52.71,96,505.83,On
2024-05-01 14:21:00,D-4270,Washing Machine,708.07,Living Room,24.94,47.69,98,138.78,Off
2024-01-02 09:23:00,D-6418,TV,85.56,Bedroom,18.48,63.61,49,8.38,Off
2024-09-04 09:39:00,D-7347,Laptop Charger,85.84,Bedroom,18.12,76.94,170,29.19,On
2024-02-19 16:50:00,D-7353,Air Conditioner,1508.56,Living Room,26.22,33.67,95,286.63,On
2024-11-07 06:09:00,D-5635,Refrigerator,109.91,Living Room,16.17,73.55,28,6.15,On
2024-02-23 21:14:00,D-7661,Air Conditioner,968.72,Garage,29.32,43.44,111,215.06,On
2024-04-24 21:19:00,D-5828,Refrigerator,297.04,Bathroom,23.57,35.36,94,55.84,On
2024-06-21 17:21:00,D-8440,Ceiling Fan,51.51,Bathroom,23.96,51.83,133,13.7,On
2024-11-28 17:36:00,D-1069,TV,103.34,Living Room,18.49,54.55,179,37.0,Off
2024-10-09 04:35:00,D-8770,Microwave,1096.99,Bathroom,18.45,43.93,96,210.62,Off
2024-05-15 14:27:00,D-6076,Smart Bulb,8.0,Office,29.43,52.62,86,1.38,Off
2024-04-07 13:42:00,D-7090,TV,100.34,Bathroom,27.38,58.16,88,17.66,On
2024-07-25 11:31:00,D-7344,Smart Plug,3.5,Office,16.61,74.86,10,0.07,On
2024-08-04 07:16:00,D-3306,Heater,1479.54,Bathroom,20.83,55.88,42,124.28,On
2024-12-21 11:26:00,D-6739,Ceiling Fan,61.49,Bathroom,19.94,36.96,169,20.78,On
2024-03-15 00:28:00,D-8545,Air Conditioner,1527.73,Office,17.02,66.94,43,131.38,Off
2024-04-25 22:17:00,D-2401,Microwave,1248.39,Bedroom,17.28,75.35,31,77.4,Off
2024-01-13 13:34:00,D-9246,Ceiling Fan,72.12,Garage,23.09,60.16,135,19.47,On
2024-05-11 13:31:00,D-1497,TV,52.81,Garage,25.64,54.35,112,11.83,On
2024-09-24 18:59:00,D-9258,Ceiling Fan,84.1,Garage,22.71,31.09,113,19.01,On
2024-04-01 06:04:00,D-5888,Air Conditioner,1174.15,Garage,20.08,76.91,83,194.91,On
2024-05-17 15:15:00,D-1224,Air Conditioner,2071.3,Garage,28.5,70.26,148,613.1,On
2024-03-07 10:57:00,D-5727,Laptop Charger,74.5,Bedroom,20.36,33.91,162,24.14,Off
2024-08-15 02:12:00,D-6747,Microwave,1272.53,Living Room,28.39,57.41,20,50.9,On
2024-10-16 04:24:00,D-9835,Smart Bulb,8.55,Living Room,23.88,41.08,48,0.82,Off
2024-07-31 18:39:00,D-1187,Refrigerator,163.04,Living Room,23.58,48.27,153,49.89,On
2024-10-14 05:41:00,D-4208,Microwave,1536.52,Kitchen,29.2,58.15,75,230.48,On
2024-07-20 05:22:00,D-5556,Smart Bulb,9.64,Bedroom,21.34,73.5,118,2.28,On
2024-07-25 13:54:00,D-6415,TV,53.5,Office,23.37,37.21,151,16.16,Off
2024-10-21 18:34:00,D-8695,Smart Bulb,11.5,Bedroom,25.68,77.42,76,1.75,On
2024-04-06 12:30:00,D-8893,Heater,2712.15,Living Room,29.21,76.71,114,618.37,Off
2024-07-14 11:10:00,D-8704,Heater,1571.2,Bathroom,19.31,33.36,15,47.14,Off
2024-04-21 03:28:00,D-5638,Washing Machine,407.11,Garage,23.64,73.24,98,79.79,On
2024-06-22 13:52:00,D-1910,Air Conditioner,2010.72,Kitchen,25.91,78.0,18,72.39,On
2024-11-18 01:36:00,D-9200,Refrigerator,220.35,Kitchen,16.38,38.79,32,14.1,On
2024-03-28 18:06:00,D-6253,Microwave,1550.48,Bedroom,25.52,45.33,55,170.55,Off
2024-09-17 11:09:00,D-1318,Smart Plug,5.98,Office,20.24,41.63,165,1.97,On
2024-07-25 21:44:00,D-5413,Microwave,1491.05,Living Room,24.1,54.1,109,325.05,On
2024-04-20 23:21:00,D-4555,Laptop Charger,86.01,Living Room,28.37,60.63,106,18.23,On
2024-11-01 04:17:00,D-5417,Washing Machine,522.31,Garage,20.11,64.87,85,88.79,On
2024-12-03 23:03:00,D-9648,Air Conditioner,1373.78,Bathroom,23.49,45.68,68,186.83,On
2024-02-29 15:42:00,D-8211,TV,74.28,Living Room,17.5,47.97,6,0.89,On
2024-02-14 01:51:00,D-8392,Refrigerator,196.75,Bedroom,22.91,61.81,128,50.37,On
2024-03-08 23:50:00,D-1376,TV,52.72,Bedroom,27.42,67.17,97,10.23,On
2024-08-27 16:01:00,D-7795,Microwave,862.89,Bedroom,18.48,72.12,25,43.14,On
2024-11-29 22:11:00,D-2433,Ceiling Fan,57.07,Living Room,18.5,61.41,10,1.14,Off
2024-12-29 17:21:00,D-6993,TV,148.59,Living Room,20.02,39.7,47,13.97,On
2024-05-02 18:10:00,D-6972,TV,124.27,Bathroom,22.72,41.9,138,34.3,On
2024-11-02 02:55:00,D-9972,Washing Machine,325.7,Bedroom,24.09,67.48,3,1.95,On
2024-01-28 14:14:00,D-3799,Refrigerator,293.78,Office,24.55,73.68,108,63.46,Off
2024-11-27 08:16:00,D-5031,Heater,1690.75,Living Room,17.77,61.34,23,77.77,On
2024-05-26 04:11:00,D-1388,Ceiling Fan,47.84,Bathroom,22.79,74.13,69,6.6,On
2024-07-17 18:07:00,D-2443,Heater,1265.98,Kitchen,28.7,61.09,142,359.54,Off
2024-05-16 08:09:00,D-3302,Smart Bulb,9.46,Garage,28.4,75.98,75,1.42,Off
2024-04-01 19:25:00,D-8022,Smart Bulb,5.18,Office,22.45,62.98,151,1.56,On
2024-03-21 07:56:00,D-8787,TV,133.75,Kitchen,16.3,64.94,132,35.31,On
2024-12-29 16:40:00,D-4660,Air Conditioner,1049.94,Office,26.61,68.43,35,73.5,On
2024-03-08 12:03:00,D-8578,Smart Plug,6.22,Kitchen,15.12,58.47,138,1.72,On
2024-05-11 09:09:00,D-4881,Washing Machine,549.72,Bedroom,23.96,48.12,132,145.13,Off
2024-10-16 20:39:00,D-7180,Laptop Charger,84.99,Office,26.38,78.59,173,29.41,On
2024-11-10 14:29:00,D-1056,Refrigerator,175.78,Office,29.04,55.19,21,7.38,On
2024-06-03 12:51:00,D-1058,Smart Bulb,9.47,Kitchen,15.19,32.37,152,2.88,On
2024-10-04 20:21:00,D-2709,Smart Bulb,10.31,Kitchen,21.23,66.88,124,2.56,On
2024-12-12 11:10:00,D-7939,Ceiling Fan,78.23,Garage,23.17,65.83,68,10.64,Off
2024-03-21 04:51:00,D-8050,Refrigerator,263.57,Garage,15.5,66.18,68,35.85,Off
2024-08-12 10:56:00,D-2387,Microwave,1206.38,Kitchen,15.05,71.21,170,410.17,On
2024-08-06 12:43:00,D-7481,Microwave,938.68,Office,26.56,53.92,158,296.62,On
2024-07-18 22:57:00,D-9954,Microwave,604.51,Garage,18.85,69.56,148,178.93,On
2024-02-08 06:23:00,D-4548,Refrigerator,183.27,Bathroom,24.4,44.29,104,38.12,Off
2024-02-24 06:53:00,D-2528,Ceiling Fan,63.03,Bathroom,16.76,50.04,113,14.24,On
2024-08-26 17:38:00,D-1523,Air Conditioner,834.72,Kitchen,15.24,36.26,54,90.15,Off
2024-05-21 15:11:00,D-7819,Microwave,1720.1,Bedroom,15.96,40.34,40,137.61,Off
2024-07-13 14:07:00,D-5580,Ceiling Fan,86.67,Office,19.64,45.53,155,26.87,Off
2024-07-07 17:14:00,D-7509,Heater,2909.05,Kitchen,22.39,78.3,6,34.91,On
2024-09-15 16:28:00,D-3627,Refrigerator,120.47,Bedroom,28.58,71.07,138,33.25,On
2024-10-17 12:21:00,D-9710,Smart Bulb,9.42,Garage,28.37,31.68,10,0.19,On
2024-05-23 18:37:00,D-1835,Ceiling Fan,109.46,Kitchen,15.96,78.95,164,35.9,On
2024-04-28 17:29:00,D-8512,Laptop Charger,72.43,Kitchen,27.78,53.87,96,13.91,Off
2024-01-08 18:56:00,D-2120,TV,81.94,Kitchen,28.95,58.1,123,20.16,Off
2024-06-20 00:49:00,D-4453,Laptop Charger,39.69,Garage,17.89,41.86,115,9.13,Off
2024-02-23 10:59:00,D-4919,Heater,2037.77,Kitchen,19.26,44.46,144,586.88,On
2024-06-22 09:05:00,D-9441,TV,101.29,Office,16.41,70.36,146,29.58,On
2024-08-22 12:17:00,D-1188,TV,111.6,Garage,25.53,57.48,71,15.85,On
2024-05-11 10:23:00,D-1837,Laptop Charger,55.38,Kitchen,22.08,43.42,34,3.77,On
2024-10-11 16:35:00,D-9709,Laptop Charger,45.37,Living Room,21.53,78.34,173,15.7,On
2024-01-01 04:54:00,D-8254,Microwave,1541.81,Bedroom,29.19,36.99,103,317.61,On
2024-05-31 20:41:00,D-8019,TV,120.14,Bathroom,19.49,63.42,102,24.51,On
2024-07-25 22:21:00,D-9103,Ceiling Fan,61.57,Office,29.41,53.97,149,18.35,On
2024-09-16 23:38:00,D-6585,Refrigerator,194.97,Bedroom,26.96,60.72,7,2.73,On
2024-12-07 14:34:00,D-7677,TV,133.17,Office,23.57,75.97,46,12.25,On
2024-07-10 12:40:00,D-2932,TV,136.38,Living Room,29.82,40.72,170,46.37,On
2024-08-30 16:37:00,D-7580,Smart Plug,3.13,Living Room,26.68,41.02,7,0.04,On
2024-10-07 14:31:00,D-7920,Smart Bulb,14.0,Bathroom,20.13,59.67,59,1.65,On
2024-06-04 03:18:00,D-8057,Heater,2981.9,Office,26.23,79.67,156,930.35,On
2024-05-07 09:47:00,D-8868,Air Conditioner,1081.42,Kitchen,15.57,53.76,98,211.96,On
2024-11-11 03:13:00,D-6758,Ceiling Fan,45.6,Living Room,16.23,68.13,42,3.83,On
2024-12-07 03:37:00,D-7786,TV,146.48,Office,16.9,78.84,68,19.92,On
2024-04-16 16:52:00,D-1640,Air Conditioner,1574.76,Living Room,22.74,70.21,111,349.6,Off
2024-07-03 15:06:00,D-6621,Air Conditioner,1071.65,Garage,17.78,78.49,30,64.3,On
2024-09-21 19:30:00,D-8346,Microwave,915.68,Garage,21.81,74.31,22,40.29,On
2024-10-18 11:24:00,D-6571,Smart Bulb,8.99,Garage,26.6,59.17,146,2.63,Off
2024-07-07 05:22:00,D-1823,Smart Bulb,10.82,Bathroom,26.36,67.76,91,1.97,On
2024-12-25 22:05:00,D-1750,Washing Machine,499.6,Bedroom,28.1,76.05,123,122.9,Off
2024-02-25 17:58:00,D-2390,TV,83.89,Living Room,23.91,79.3,73,12.25,On
2024-08-01 17:21:00,D-4910,Heater,1760.71,Living Room,21.81,43.81,134,471.87,On
2024-03-15 01:46:00,D-6350,Smart Plug,6.66,Office,22.55,43.09,94,1.25,On
2024-09-25 21:18:00,D-9955,Microwave,849.09,Living Room,25.6,48.45,77,130.76,On
2024-06-09 21:34:00,D-5818,Heater,2517.72,Kitchen,28.85,60.71,7,35.25,On
2024-07-05 12:19:00,D-8250,Air Conditioner,986.86,Garage,21.48,47.59,93,183.56,On
2024-01-02 12:45:00,D-4233,Ceiling Fan,43.34,Bathroom,17.41,73.83,22,1.91,On
2024-09-19 15:43:00,D-9871,Refrigerator,154.56,Bedroom,21.74,72.84,72,22.26,Off
2024-05-03 18:57:00,D-3461,Refrigerator,281.73,Bathroom,23.55,79.92,41,23.1,On
2024-10-03 02:27:00,D-5022,Smart Plug,3.34,Living Room,15.24,61.2,80,0.53,On
2024-02-03 17:36:00,D-4150,Smart Plug,5.55,Garage,29.92,77.03,65,0.72,Off
2024-01-23 16:48:00,D-7451,Smart Bulb,11.21,Office,23.29,61.46,115,2.58,Off
2024-08-06 12:35:00,D-8309,Microwave,1776.02,Bedroom,23.83,63.3,63,223.78,On
2024-01-07 04:35:00,D-4389,Smart Bulb,6.23,Bathroom,21.27,72.08,15,0.19,On
2024-05-25 03:59:00,D-1610,Smart Bulb,6.8,Living Room,24.57,38.46,168,2.28,On
2024-02-24 13:59:00,D-9821,Microwave,1565.0,Living Room,28.41,55.83,39,122.07,Off
2024-03-09 10:34:00,D-7833,Smart Plug,5.47,Office,20.2,50.07,73,0.8,On
2024-09-17 08:18:00,D-3654,Smart Bulb,7.56,Bathroom,28.16,55.2,49,0.74,On
2024-07-05 22:49:00,D-8687,Microwave,1142.16,Garage,25.76,37.39,134,306.1,On
2024-05-03 15:03:00,D-1403,Smart Bulb,8.64,Kitchen,25.28,68.93,22,0.38,On
2024-06-25 06:29:00,D-2501,Washing Machine,370.25,Living Room,27.72,42.27,84,62.2,Off
2024-02-17 03:02:00,D-2970,Refrigerator,261.55,Living Room,22.07,59.89,82,42.89,On
2024-01-16 01:25:00,D-2950,Smart Plug,3.04,Kitchen,20.29,32.6,39,0.24,On
2024-04-26 04:51:00,D-6723,Heater,2521.81,Living Room,25.15,45.09,34,171.48,On
2024-06-19 20:22:00,D-1631,Laptop Charger,82.85,Kitchen,28.67,52.93,18,2.98,On
2024-08-10 22:57:00,D-9078,Microwave,686.75,Bathroom,20.62,33.19,161,221.13,On
2024-11-16 09:37:00,D-5798,Refrigerator,131.7,Kitchen,16.35,74.8,52,13.7,On
2024-04-11 06:58:00,D-7427,Heater,1087.11,Bathroom,20.92,48.41,166,360.92,On
2024-01-25 03:33:00,D-1677,Air Conditioner,1764.15,Bedroom,20.12,65.11,5,17.64,On
2024-06-19 07:11:00,D-5843,Ceiling Fan,72.45,Living Room,25.18,73.82,2,0.29,On
2024-06-14 00:34:00,D-7023,Air Conditioner,1643.95,Kitchen,19.35,50.78,140,460.31,Off
2024-07-31 22:59:00,D-8458,TV,93.43,Bathroom,21.14,34.21,137,25.6,Off
2024-01-08 05:29:00,D-3761,Refrigerator,206.9,Kitchen,22.89,61.21,173,71.59,Off
2024-05-16 21:03:00,D-9695,Laptop Charger,71.42,Office,23.73,56.49,16,2.29,On
2024-08-14 23:00:00,D-8017,Laptop Charger,86.14,Bedroom,18.3,39.74,136,23.43,On
2024-06-16 22:15:00,D-5490,Air Conditioner,2129.8,Living Room,23.84,70.83,4,17.04,On
2024-11-01 01:41:00,D-1530,Ceiling Fan,56.09,Bathroom,27.45,30.01,121,13.57,On
2024-05-12 09:18:00,D-8419,Smart Bulb,13.65,Bedroom,27.55,76.07,123,3.36,On
2024-01-28 02:02:00,D-3077,TV,89.15,Bathroom,29.55,44.8,56,9.98,Off
2024-11-23 23:58:00,D-9341,Microwave,959.8,Bedroom,17.13,45.01,142,272.58,Off
2024-02-11 06:49:00,D-8536,Air Conditioner,1914.1,Kitchen,15.95,58.44,119,455.56,On
2024-08-22 03:43:00,D-7811,Smart Bulb,13.88,Bedroom,15.67,54.57,27,0.75,Off
2024-03-28 08:17:00,D-5899,Laptop Charger,34.67,Garage,16.64,44.7,55,3.81,On
2024-06-25 04:50:00,D-2287,Washing Machine,658.6,Office,29.18,72.59,133,175.19,On
2024-09-02 04:56:00,D-1917,Ceiling Fan,70.7,Living Room,27.26,66.58,71,10.04,On
2024-01-12 22:33:00,D-4015,Heater,1758.6,Bathroom,25.42,38.0,96,337.65,On
2024-01-21 18:46:00,D-2730,Air Conditioner,1002.19,Garage,29.4,70.54,176,352.77,On
2024-09-11 18:58:00,D-1880,Microwave,955.85,Kitchen,27.13,55.36,135,258.08,On
2024-05-09 07:03:00,D-2230,Washing Machine,453.43,Office,22.29,51.5,83,75.27,Off
2024-02-02 11:25:00,D-1799,Air Conditioner,1091.68,Bathroom,29.96,54.74,93,203.05,Off
2024-03-07 22:33:00,D-1558,Air Conditioner,778.6,Living Room,22.27,32.45,104,161.95,Off
2024-08-28 11:53:00,D-7415,Smart Bulb,5.2,Bathroom,24.48,36.71,146,1.52,On
2024-12-15 16:02:00,D-1792,TV,104.33,Bedroom,21.85,43.77,137,28.59,On
2024-07-29 11:14:00,D-8297,Microwave,1620.05,Office,22.56,73.91,161,521.66,On
2024-02-02 22:00:00,D-8763,Air Conditioner,2180.2,Living Room,15.55,78.01,30,130.81,Off
